Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Set
2015-05-29 00:00:00-04:00,29.42971403524387,29.4790516350571,29.1314470625347,29.21666717529297,203538000,0.0,0.0,5
2015-06-01 00:00:00-04:00,29.216660689469904,29.46559000710588,29.16508172727694,29.274967193603516,128451200,0.0,0.0,5
2015-06-02 00:00:00-04:00,29.122475758744436,29.30188488682264,29.001376564909734,29.1449031829834,134670400,0.0,0.0,6
2015-06-03 00:00:00-04:00,29.301884934089788,29.364677615726777,29.131444722265528,29.180782318115234,123934000,0.0,0.0,6
2015-06-04 00:00:00-04:00,29.059684965308747,29.283945534491302,28.909430794589802,29.010347366333008,153800400,0.0,0.0,6
2015-06-05 00:00:00-04:00,29.041733242255024,29.084343282553846,28.786076422405575,28.851110458374023,142507200,0.0,0.0,6
2015-06-08 00:00:00-04:00,28.907182205972028,28.97670584773006,28.442964668084898,28.660497665405273,210699200,0.0,0.0,6
2015-06-09 00:00:00-04:00,28.413805674306314,28.723286270314905,28.171605626046762,28.575273513793945,224301600,0.0,0.0,7
2015-06-10 00:00:00-04:00,28.687410686322938,29.00586027379526,28.671712515418594,28.90270233154297,156349200,0.0,0.0,7
2015-06-11 00:00:00-04:00,28.96997272313957,29.194233246174658,28.812991041403812,28.83765983581543,141563600,0.0,0.0,7
2015-06-12 00:00:00-04:00,28.747953665879802,28.779349998590728,28.505751918419683,28.519207000732422,147544800,0.0,0.0,7
2015-06-15 00:00:00-04:00,28.27925643262022,28.534913335578192,28.191794950606823,28.463150024414062,175955600,0.0,0.0,7
2015-06-16 00:00:00-04:00,28.487816016072244,28.67170958974671,28.33980494993042,28.615644454956055,125976400,0.0,0.0,8
2015-06-17 00:00:00-04:00,28.64255364625347,28.678434439445006,28.422777585681928,28.548364639282227,131672400,0.0,0.0,8
2015-06-18 00:00:00-04:00,28.5326664043,28.77486646294574,28.530423320052066,28.678434371948242,141628800,0.0,0.0,8
2015-06-19 00:00:00-04:00,28.640311537864434,28.664980332574395,28.346530796646586,28.391382217407227,218867600,0.0,0.0,8
2015-06-22 00:00:00-04:00,28.590969899673738,28.71879831280899,28.49902398684329,28.617881774902344,136157200,0.0,0.0,8
2015-06-23 00:00:00-04:00,28.588734125576302,28.61788737955462,28.45417643405269,28.487815856933594,121075600,0.0,0.0,9
2015-06-24 00:00:00-04:00,28.52818188866539,29.109017552550675,28.50799926218056,28.730016708374023,221123600,0.0,0.0,9
2015-06-25 00:00:00-04:00,28.89821038264599,28.9744581372258,28.593215942382812,28.593215942382812,127752400,0.0,0.0,9
2015-06-26 00:00:00-04:00,28.631345244217297,28.70310855487727,28.371203884689496,28.425025939941406,176267200,0.0,0.0,9
2015-06-29 00:00:00-04:00,28.135726443209705,28.362230062047647,27.91595207762097,27.92716407775879,196645600,0.0,0.0,9
2015-06-30 00:00:00-04:00,28.160394139449863,28.283738112955014,28.001169371543593,28.128997802734375,177482800,0.0,0.0,10
2015-07-01 00:00:00-04:00,28.458661059520214,28.467631685866746,28.254583159823643,28.391382217407227,120955200,0.0,0.0,10
2015-07-02 00:00:00-04:00,28.35325999781449,28.411568216992972,28.20524722089345,28.35550308227539,108844000,0.0,0.0,10
2015-07-06 00:00:00-04:00,28.01911457226379,28.30841089645297,27.998930232404312,28.2568302154541,112241600,0.0,0.0,10
2015-07-07 00:00:00-04:00,28.232158780663585,28.290466999179422,27.75672582771158,28.187307357788086,187787200,0.0,0.0,10
2015-07-08 00:00:00-04:00,27.915952120650502,27.951832916507765,27.480886135691033,27.487613677978516,243046400,0.0,0.0,11
2015-07-09 00:00:00-04:00,27.774664465150213,27.821758968025282,26.736338895730672,26.926959991455078,314380000,0.0,0.0,11
2015-07-10 00:00:00-04:00,27.34632895241307,27.774665665244626,27.182618016416786,27.64683723449707,245418000,0.0,0.0,11
2015-07-13 00:00:00-04:00,28.039291109060375,28.20300203312256,27.880066353313264,28.18057632446289,165762000,0.0,0.0,11
2015-07-14 00:00:00-04:00,28.26580467974611,28.3398110843224,28.041544092040386,28.16937255859375,127072400,0.0,0.0,11
2015-07-15 00:00:00-04:00,28.194037151729344,28.51472981271916,28.162640811014725,28.440723419189453,134596800,0.0,0.0,12
2015-07-16 00:00:00-04:00,28.647037564364176,28.83317591249241,28.559576100827492,28.819717407226562,144889600,0.0,0.0,12
2015-07-17 00:00:00-04:00,28.947546310607535,29.068645477294922,28.77486476412288,29.068645477294922,184658800,0.0,0.0,12
2015-07-20 00:00:00-04:00,29.37140550841417,29.819926623702536,29.310854199705766,29.618093490600586,235600800,0.0,0.0,12
2015-07-21 00:00:00-04:00,29.793013852130155,29.808710310384445,29.225634964554256,29.322065353393555,307025600,0.0,0.0,12
2015-07-22 00:00:00-04:00,27.35754491908443,28.14469995465744,27.35754491908443,28.081907272338867,461802400,0.0,0.0,13
2015-07-23 00:00:00-04:00,28.301676544929254,28.50126826806808,28.046019692572283,28.06844711303711,203998000,0.0,0.0,13
2015-07-24 00:00:00-04:00,28.104324671316046,28.198513666928413,27.78587518464276,27.92043113708496,168649200,0.0,0.0,13
2015-07-27 00:00:00-04:00,27.604230195774473,27.72084663957056,27.38669890014094,27.532466888427734,177822000,0.0,0.0,13
2015-07-28 00:00:00-04:00,27.669265747070312,27.788125274515522,27.48313079290029,27.669265747070312,134472400,0.0,0.0,13
2015-07-29 00:00:00-04:00,27.61768869423219,27.696179549140552,27.420338303637084,27.581806182861328,148046800,0.0,0.0,14
2015-07-30 00:00:00-04:00,27.431544850563416,27.487609976705915,27.294745805897968,27.442758560180664,134513200,0.0,0.0,14
2015-07-31 00:00:00-04:00,27.494344172698714,27.50331480036935,27.115344991704973,27.20280647277832,171540000,0.0,0.0,14
2015-08-03 00:00:00-04:00,27.2476610984885,27.487619856184438,26.355103216673083,26.561424255371094,279904000,0.0,0.0,14
2015-08-04 00:00:00-04:00,26.332672551481785,26.395465229773528,25.397506497696607,25.709228515625,496554400,0.0,0.0,14
2015-08-05 00:00:00-04:00,25.33022978612985,26.337160941116487,25.139608650679858,25.879669189453125,397250400,0.0,0.0,15
2015-08-06 00:00:00-04:00,26.125214166761953,26.24460997146581,25.708454609670838,25.93598175048828,211612000,0.13,0.0,15
2015-08-07 00:00:00-04:00,25.81208202766498,26.18829191624943,25.794059564822017,26.023839950561523,154681600,0.0,0.0,15
2015-08-10 00:00:00-04:00,26.251371343810888,27.03082489025574,26.251371343810888,26.970001220703125,219806400,0.0,0.0,15
2015-08-11 00:00:00-04:00,26.53972283991694,26.62307544621346,25.53048892601448,25.566532135009766,388331200,0.0,0.0,15
2015-08-12 00:00:00-04:00,25.350269023636592,26.00131552501816,24.696969284478392,25.960765838623047,404870000,0.0,0.0,16
2015-08-13 00:00:00-04:00,26.1409839860143,26.22208334930202,25.80307054522102,25.940488815307617,194143200,0.0,0.0,16
2015-08-14 00:00:00-04:00,25.753516681476608,26.201814821062868,25.68368176792016,26.122968673706055,171718000,0.0,0.0,16
2015-08-17 00:00:00-04:00,26.140985947952593,26.503679872455688,26.019336893890987,26.393295288085938,163538800,0.0,0.0,16
2015-08-18 00:00:00-04:00,26.228844420455772,26.456373311859025,26.13422905842478,26.244613647460938,138242800,0.0,0.0,16
2015-08-19 00:00:00-04:00,26.154502343924918,26.24911770342962,25.834611336808948,25.908952713012695,193146000,0.0,0.0,17
2015-08-20 00:00:00-04:00,25.69944448462862,25.76026814897075,25.14751815556609,25.377300262451172,274006400,0.0,0.0,17
2015-08-21 00:00:00-04:00,24.877186246242456,25.208341675460733,23.800369080972498,23.825149536132812,513102000,0.0,0.0,17
2015-08-24 00:00:00-04:00,21.371900829744945,24.509990599551127,20.725359116819185,23.230424880981445,648825200,0.0,0.0,17
2015-08-25 00:00:00-04:00,25.030372291118642,25.030372291118642,23.316024821346478,23.37009048461914,414406400,0.0,0.0,17
2015-08-26 00:00:00-04:00,24.124763696148314,24.75553607715596,23.665202974767748,24.710481643676758,387098400,0.0,0.0,18
2015-08-27 00:00:00-04:00,25.282682791483722,25.510209923032157,24.78482217451439,25.438121795654297,338464400,0.0,0.0,18
2015-08-28 00:00:00-04:00,25.269173082625166,25.52598722509957,25.12725002032628,25.521482467651367,212657600,0.0,0.0,18
2015-08-31 00:00:00-04:00,25.237634254652363,25.800823456867107,25.230876259220516,25.40208625793457,224917200,0.0,0.0,18
2015-09-01 00:00:00-04:00,24.814114959848578,25.20384089964455,24.185595645305373,24.266695022583008,307383600,0.0,0.0,18
2015-09-02 00:00:00-04:00,24.832134579921778,25.307464599609375,24.584330000684076,25.307464599609375,247555200,0.0,0.0,19
2015-09-03 00:00:00-04:00,25.34125355491773,25.406583689783915,24.789328983371657,24.863670349121094,212935600,0.0,0.0,19
2015-09-04 00:00:00-04:00,24.548289760429146,24.88169678581994,24.444663159633794,24.61587142944336,199985200,0.0,0.0,19
2015-09-08 00:00:00-04:00,25.174553053571653,25.35702577403771,24.85240881599428,25.30070686340332,219374400,0.0,0.0,19
2015-09-09 00:00:00-04:00,25.62735492517415,25.685925348698767,24.728503966958986,24.814109802246094,340043200,0.0,0.0,19
2015-09-10 00:00:00-04:00,24.84114495455993,25.519225136439918,24.7577940647591,25.35927963256836,251571200,0.0,0.0,20
2015-09-11 00:00:00-04:00,25.183568241995243,25.728734970092773,25.17681024665208,25.728734970092773,199662000,0.0,0.0,20
2015-09-14 00:00:00-04:00,26.26263684771809,26.332471752308543,25.875162437635133,25.97653579711914,233453600,0.0,0.0,20
2015-09-15 00:00:00-04:00,26.11621076765582,26.251375837690922,25.77604399507241,26.195056915283203,173364800,0.0,0.0,20
2015-09-16 00:00:00-04:00,26.188291698758928,26.253621836984625,26.005818990460128,26.224336624145508,148694000,0.0,0.0,20
2015-09-17 00:00:00-04:00,26.055381503448316,26.24235897954354,25.618346209241246,25.663400650024414,256450400,0.0,0.0,21
2015-09-18 00:00:00-04:00,25.278172949138554,25.748999811098045,25.201580075941905,25.557514190673828,297141200,0.0,0.0,21
2015-09-21 00:00:00-04:00,25.607083386186236,25.99005303233456,25.604831867104032,25.954008102416992,200888000,0.0,0.0,21
2015-09-22 00:00:00-04:00,25.541752450932652,25.721973657520948,25.348015255401112,25.5462589263916,201384800,0.0,0.0,21
2015-09-23 00:00:00-04:00,25.598070685235076,25.843622029740743,25.523731029299196,25.753511428833008,143026800,0.0,0.0,21
2015-09-24 00:00:00-04:00,25.512463984282117,26.019334129665207,25.31422205727026,25.906696319580078,200878000,0.0,0.0,22
2015-09-25 00:00:00-04:00,26.231095323883974,26.28741423227863,25.68592698439903,25.841367721557617,224607600,0.0,0.0,22
2015-09-28 00:00:00-04:00,25.647628106447414,25.809826822233777,25.32999038696289,25.32999038696289,208436000,0.0,0.0,22
2015-09-29 00:00:00-04:00,25.417851707082647,25.57103921605397,24.298231464578294,24.568561553955078,293461600,0.0,0.0,22
2015-09-30 00:00:00-04:00,24.818613461440563,25.12724166488657,24.494217752810403,24.847900390625,265892000,0.0,0.0,22
2015-10-01 00:00:00-04:00,24.570814126638464,24.69471641683409,24.1743285167292,24.685705184936523,255716400,0.0,0.0,23
2015-10-02 00:00:00-04:00,24.33202266171175,25.007849590157385,24.228396072262765,24.865924835205078,232079200,0.0,0.0,23
2015-10-05 00:00:00-04:00,24.7532834065852,25.08894530294106,24.570810712485372,24.956031799316406,208258800,0.0,0.0,23
2015-10-06 00:00:00-04:00,24.92224431437332,25.172300421099205,24.728507119635847,25.07543182373047,192787200,0.0,0.0,23
2015-10-07 00:00:00-04:00,25.172296178657522,25.179054171962477,24.647405313613383,24.956031799316406,187062400,0.0,0.0,23
2015-10-08 00:00:00-04:00,24.823121470353485,24.823121470353485,24.377074980182964,24.667680740356445,247918400,0.0,0.0,24
2015-10-09 00:00:00-04:00,24.78032097349221,25.293949169584454,24.665429913192597,25.257905960083008,211064400,0.0,0.0,24
2015-10-12 00:00:00-04:00,25.395324914925443,25.399829671713846,25.10471911864385,25.140762329101562,121868800,0.0,0.0,24
2015-10-13 00:00:00-04:00,24.965049374900644,25.3322480937654,24.933510918984258,25.18356704711914,132197200,0.0,0.0,24
2015-10-14 00:00:00-04:00,25.07092527691707,25.122737709765538,24.681197677548827,24.827627182006836,177849600,0.0,0.0,24
2015-10-15 00:00:00-04:00,24.989824885785744,25.253396951757054,24.890703061844423,25.199331283569336,150694000,0.0,0.0,25
2015-10-16 00:00:00-04:00,25.181313803003892,25.230874724779422,24.899719219021982,25.014610290527344,156930400,0.0,0.0,25
2015-10-19 00:00:00-04:00,24.96054513111562,25.174556331909038,24.80510436753319,25.17005157470703,119036800,0.0,0.0,25
2015-10-20 00:00:00-04:00,25.082195760719085,25.719726407965485,24.965053152264826,25.629615783691406,195871200,0.0,0.0,25
2015-10-21 00:00:00-04:00,25.681423155681426,26.037359082085523,25.613839775679775,25.627357482910156,167180800,0.0,0.0,25
2015-10-22 00:00:00-04:00,25.755766499318128,26.019338607788086,25.703952341526065,26.019338607788086,166616400,0.0,0.0,26
2015-10-23 00:00:00-04:00,26.28967133056232,26.859620248197793,26.206320428427453,26.825828552246094,237467600,0.0,0.0,26
2015-10-26 00:00:00-04:00,26.600546695147568,26.611809445371954,25.888674882246978,25.96977424621582,265335200,0.0,0.0,26
2015-10-27 00:00:00-04:00,25.996810421044348,26.253624525211848,25.679170928737967,25.805326461791992,279537600,0.0,0.0,26
2015-10-28 00:00:00-04:00,26.341485192132566,26.875389169653047,26.145494732828766,26.868629455566406,342205600,0.0,0.0,26
2015-10-29 00:00:00-04:00,26.740218603329627,27.188518378200193,26.64335000640024,27.15247344970703,204909200,0.0,0.0,27
2015-10-30 00:00:00-04:00,27.256100917307105,27.307915074002604,26.909176203632672,26.920440673828125,197461200,0.0,0.0,27
2015-11-02 00:00:00-05:00,27.213292681816455,27.339446465575755,26.94521417261154,27.29889678955078,128813200,0.0,0.0,27
2015-11-03 00:00:00-05:00,27.211041618757704,27.81928508901413,27.190765919767003,27.612031936645508,182076000,0.0,0.0,27
2015-11-04 00:00:00-05:00,27.738188166752433,27.89362890403966,27.398023197243226,27.483627319335938,179544400,0.0,0.0,27
2015-11-05 00:00:00-05:00,27.5673368105555,27.757379260931657,27.18951651861595,27.35693359375,158210800,0.13,0.0,28
2015-11-06 00:00:00-05:00,27.399913988348825,27.55828122538361,27.289056922424475,27.388601303100586,132169200,0.0,0.0,28
2015-11-09 00:00:00-05:00,27.36598536896825,27.558288989855342,27.16010790281762,27.277751922607422,135485600,0.0,0.0,28
2015-11-10 00:00:00-05:00,26.447449711861307,26.71215003121332,26.257407261967753,26.41803741455078,236511600,0.0,0.0,28
2015-11-11 00:00:00-05:00,26.327535850416076,26.565086692321973,26.06509675717909,26.268712997436523,180872000,0.0,0.0,28
2015-11-12 00:00:00-05:00,26.302650707606862,26.42934449661561,26.164644233405156,26.18048095703125,130102400,0.0,0.0,29
2015-11-13 00:00:00-05:00,26.062836835924397,26.14654622367155,25.399953833268462,25.415790557861328,183249600,0.0,0.0,29
2015-11-16 00:00:00-05:00,25.198598907299004,25.8456451456905,25.112628368504968,25.83207130432129,152426800,0.0,0.0,29
2015-11-17 00:00:00-05:00,25.99948454357509,26.028896830340912,25.637501109355924,25.721210479736328,110467600,0.0,0.0,29
2015-11-18 00:00:00-05:00,26.189533964920045,26.580928065036172,26.130711101650345,26.535680770874023,186698800,0.0,0.0,29
2015-11-19 00:00:00-05:00,26.61486456316274,27.09223094163995,26.415774051115907,26.872777938842773,173183200,0.0,0.0,30
2015-11-20 00:00:00-05:00,26.967799735358497,27.130692765780022,26.88861610281296,26.99042510986328,137148400,0.0,0.0,30
2015-11-23 00:00:00-05:00,26.983639228221964,27.087711128606927,26.54699603705064,26.639755249023438,129930000,0.0,0.0,30
2015-11-24 00:00:00-05:00,26.54472639653736,27.001730209503545,26.497216227323552,26.895397186279297,171212800,0.0,0.0,30
2015-11-25 00:00:00-05:00,26.9700634063342,26.974589171796932,26.67821367264409,26.703100204467773,85553200,0.0,0.0,30
2015-11-27 00:00:00-05:00,26.76192196218493,26.789071375613116,26.605815855601858,26.6533260345459,52185600,0.0,0.0,31
2015-11-30 00:00:00-05:00,26.694049398330883,27.015311417256978,26.63975229733123,26.764184951782227,156721200,0.0,0.0,31
2015-12-01 00:00:00-05:00,26.865992393817212,26.879566237630495,26.438399052961515,26.546993255615234,139409600,0.0,0.0,31
2015-12-02 00:00:00-05:00,26.54699419289124,26.721199916323,26.261933106305477,26.307180404663086,133546400,0.0,0.0,31
2015-12-03 00:00:00-05:00,26.36826672719209,26.422563831611907,25.841127232147954,26.062841415405273,166278000,0.0,0.0,31
2015-12-04 00:00:00-05:00,26.083201604590624,26.97911151571964,26.042478348354138,26.929338455200195,231108000,0.0,0.0,32
2015-12-07 00:00:00-05:00,26.918031638395824,27.117122185049652,26.653329569071303,26.759662628173828,128336800,0.0,0.0,32
2015-12-08 00:00:00-05:00,26.58771636351994,26.83205590722651,26.43839890419285,26.748348236083984,137238000,0.0,0.0,32
2015-12-09 00:00:00-05:00,26.61485979337364,26.626172477993492,26.03568624316239,26.157855987548828,185445600,0.0,0.0,32
2015-12-10 00:00:00-05:00,26.252878938567427,26.456495199486152,26.132972064380155,26.282289505004883,116850800,0.0,0.0,32
2015-12-11 00:00:00-05:00,26.06058740280124,26.105834714542638,25.53118487984048,25.605844497680664,187544800,0.0,0.0,33
2015-12-14 00:00:00-05:00,25.379593233016113,25.492713188284313,24.838879984920002,25.447465896606445,257274800,0.0,0.0,33
2015-12-15 00:00:00-05:00,25.325296607934753,25.519863072693934,24.965574245945643,24.99724769592285,213292400,0.0,0.0,33
2015-12-16 00:00:00-05:00,25.12846638440405,25.336606684445236,24.61490255533471,25.189550399780273,224954000,0.0,0.0,33
2015-12-17 00:00:00-05:00,25.343396069071403,25.39543201217679,24.655628204345703,24.655628204345703,179091200,0.0,0.0,33
2015-12-18 00:00:00-05:00,24.639794296457037,24.777799080844837,23.938449055983405,23.988222122192383,385813200,0.0,0.0,34
2015-12-21 00:00:00-05:00,24.271020686500957,24.291383178826663,23.884150593050297,24.282333374023438,190362400,0.0,0.0,34
2015-12-22 00:00:00-05:00,24.298168778305914,24.370565486717243,24.08323980959433,24.259708404541016,131157600,0.0,0.0,34
2015-12-23 00:00:00-05:00,24.268757973132043,24.626217498021944,24.252921246134328,24.57192039489746,130629600,0.0,0.0,34
2015-12-24 00:00:00-05:00,24.660157398726017,24.660157398726017,24.422604733354547,24.440704345703125,54281600,0.0,0.0,34
2015-12-28 00:00:00-05:00,24.341154219466148,24.363779594235346,24.022156802890713,24.166950225830078,106816800,0.0,0.0,35
2015-12-29 00:00:00-05:00,24.19861924709794,24.757432070501743,24.17599560254615,24.60132598876953,123724800,0.0,0.0,35
2015-12-30 00:00:00-05:00,24.565132147854186,24.59227983491533,24.248395898909155,24.28006935119629,100855200,0.0,0.0,35
2015-12-31 00:00:00-05:00,24.209930416235647,24.21445445443331,23.714464519035367,23.814010620117188,163649200,0.0,0.0,35
2016-01-04 00:00:00-05:00,23.214478479947225,23.83890114650032,23.076471989765675,23.834375381469727,270597600,0.0,0.0,35
2016-01-05 00:00:00-05:00,23.924874052036024,23.947497701196713,23.169233468411488,23.237104415893555,223164000,0.0,0.0,36
2016-01-06 00:00:00-05:00,22.750686625045535,23.160182068774382,22.59458224833412,22.782360076904297,273829600,0.0,0.0,36
2016-01-07 00:00:00-05:00,22.32536249970407,22.65340979796977,21.816322517245744,21.820846557617188,324377600,0.0,0.0,36
2016-01-08 00:00:00-05:00,22.295944440876468,22.422638241655704,21.89097478358731,21.936222076416016,283192000,0.0,0.0,36
2016-01-11 00:00:00-05:00,22.390971851856722,22.411332622227793,22.02219956733331,22.291425704956055,198957600,0.0,0.0,36
2016-01-12 00:00:00-05:00,22.74841924729067,22.780092690487365,22.361547556966514,22.61493682861328,196616800,0.0,0.0,37
2016-01-13 00:00:00-05:00,22.696391414550362,22.893220789831734,22.013147534066185,22.03350830078125,249758400,0.0,0.0,37
2016-01-14 00:00:00-05:00,22.162466149593634,22.732591812182573,21.66021316505182,22.515399932861328,252680400,0.0,0.0,37
2016-01-15 00:00:00-05:00,21.764280557825284,22.105903335147378,21.574239845295597,21.97468376159668,319335600,0.0,0.0,37
2016-01-19 00:00:00-05:00,22.264274717138616,22.31857182283569,21.605915622025318,21.86835479736328,212350800,0.0,0.0,37
2016-01-20 00:00:00-05:00,21.51542002543395,22.2145024050671,21.135336820505717,21.89776611328125,289337600,0.0,0.0,38
2016-01-21 00:00:00-05:00,21.95885023231142,22.144366932724644,21.479222615965675,21.786909103393555,208646000,0.0,0.0,38
2016-01-22 00:00:00-05:00,22.31404561288052,22.954305084655992,22.255224468743922,22.945255279541016,263202000,0.0,0.0,38
2016-01-25 00:00:00-05:00,22.967876936978346,22.97013981957926,22.44526325095706,22.497299194335938,207178000,0.0,0.0,38
2016-01-26 00:00:00-05:00,22.608158866778844,22.823086134498485,22.187352410632403,22.621732711791992,300308000,0.0,0.0,38
2016-01-27 00:00:00-05:00,21.72808325760617,21.86156398885528,21.117234406090553,21.135334014892578,533478800,0.0,0.0,39
2016-01-28 00:00:00-05:00,21.219047682576814,21.384201899439223,20.902311369075118,21.28691864013672,222715200,0.0,0.0,39
2016-01-29 00:00:00-05:00,21.44528126673686,22.022192001342773,21.345735154036465,22.022192001342773,257666000,0.0,0.0,39
2016-02-01 00:00:00-05:00,21.825364500838802,21.879661596204325,21.583287864995317,21.816314697265625,163774000,0.0,0.0,39
2016-02-02 00:00:00-05:00,21.587816980615813,21.728086379877322,21.329903559383393,21.375152587890625,149428800,0.0,0.0,39
2016-02-03 00:00:00-05:00,21.492796081682272,21.909076777275168,21.28465573388582,21.798219680786133,183857200,0.0,0.0,40
2016-02-04 00:00:00-05:00,21.80504406195523,22.13942170836115,21.652641187948735,21.973369598388672,185886800,0.13,0.0,40
2016-02-05 00:00:00-05:00,21.955164393491266,22.04615174910417,21.311432627110822,21.38649559020996,185672400,0.0,0.0,40
2016-02-08 00:00:00-05:00,21.184050453960722,21.7686419369141,21.163579209262206,21.611690521240234,216085600,0.0,0.0,40
2016-02-09 00:00:00-05:00,21.447918694888983,21.823240555424313,21.366030225847094,21.607145309448242,177324800,0.0,0.0,40
2016-02-10 00:00:00-05:00,21.818688841003876,21.916499965266436,21.40469793410092,21.44336700439453,169374400,0.0,0.0,41
2016-02-11 00:00:00-05:00,21.334187969001842,21.545732921855816,21.06122578781984,21.3137149810791,200298800,0.0,0.0,41
2016-02-12 00:00:00-05:00,21.425165640741696,21.495680014549343,21.15675390553398,21.379671096801758,161405600,0.0,0.0,41
2016-02-16 00:00:00-05:00,21.613969532609126,22.030235636781015,21.520708723593557,21.982467651367188,196231600,0.0,0.0,41
2016-02-17 00:00:00-05:00,21.989293241696416,22.3395935661552,21.871010849168574,22.319122314453125,179452800,0.0,0.0,41
2016-02-18 00:00:00-05:00,22.482893523495918,22.49426759603916,21.85735771329363,21.896028518676758,156084000,0.0,0.0,42
2016-02-19 00:00:00-05:00,21.836886501635863,22.009762339030296,21.791393682266715,21.845985412597656,141496800,0.0,0.0,42
2016-02-22 00:00:00-05:00,21.90740332534989,22.041610107641716,21.818691102919704,22.037059783935547,137123200,0.0,0.0,42
2016-02-23 00:00:00-05:00,21.92787157444952,21.95061798174682,21.507056965410694,21.538902282714844,127770400,0.0,0.0,42
2016-02-24 00:00:00-05:00,21.377402368418014,21.923323132136613,21.22727294358755,21.85963249206543,145022800,0.0,0.0,42
2016-02-25 00:00:00-05:00,21.84825815599714,22.0097599029541,21.666283427782176,22.0097599029541,110330800,0.0,0.0,43
2016-02-26 00:00:00-05:00,22.109844523041843,22.296367839201608,21.968815756823258,22.043880462646484,115964400,0.0,0.0,43
2016-02-29 00:00:00-05:00,22.032512154598678,22.344143395314116,21.984744166244937,21.99384307861328,140865200,0.0,0.0,43
2016-03-01 00:00:00-05:00,22.212207441096844,22.92190511314257,22.159889139033083,22.867313385009766,201628400,0.0,0.0,43
2016-03-02 00:00:00-05:00,22.86276095742796,22.949197990407015,22.664863589955505,22.9173526763916,132678400,0.0,0.0,43
2016-03-03 00:00:00-05:00,22.878689533185554,23.135727272931547,22.84911763720705,23.08795928955078,147822800,0.0,0.0,44
2016-03-04 00:00:00-05:00,23.28584984038075,23.59975438234679,23.058382328261743,23.431428909301758,184220400,0.0,0.0,44
2016-03-07 00:00:00-05:00,23.290403416019203,23.39048969813145,22.965124734594173,23.172121047973633,143315600,0.0,0.0,44
2016-03-08 00:00:00-05:00,22.924177885571982,23.147096833328693,22.837740847083232,22.98104476928711,126247600,0.0,0.0,44
2016-03-09 00:00:00-05:00,23.044741634772198,23.106158857643496,22.80817512627541,23.001523971557617,108806800,0.0,0.0,44
2016-03-10 00:00:00-05:00,23.067485231287325,23.25628198010357,22.780875630465992,23.01289176940918,134054400,0.0,0.0,45
