Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-07-15 00:00:00-04:00,28.194037151729344,28.51472981271916,28.162640811014725,28.440723419189453,134596800,0.0,0.0
2015-07-16 00:00:00-04:00,28.647039460284496,28.833177820731756,28.559577990959436,28.819719314575195,144889600,0.0,0.0
2015-07-17 00:00:00-04:00,28.947548210010208,29.068647384643555,28.774866652194998,29.068647384643555,184658800,0.0,0.0
2015-07-20 00:00:00-04:00,29.371403616951767,29.81992470335623,29.310852312142753,29.618091583251953,235600800,0.0,0.0
2015-07-21 00:00:00-04:00,29.793013852130155,29.808710310384445,29.225634964554256,29.322065353393555,307025600,0.0,0.0
2015-07-22 00:00:00-04:00,27.357541202785857,28.1446961314303,27.357541202785857,28.0819034576416,461802400,0.0,0.0
2015-07-23 00:00:00-04:00,28.301676544929254,28.50126826806808,28.046019692572283,28.06844711303711,203998000,0.0,0.0
2015-07-24 00:00:00-04:00,28.104324671316046,28.198513666928413,27.78587518464276,27.92043113708496,168649200,0.0,0.0
2015-07-27 00:00:00-04:00,27.604237845055007,27.720854321166133,27.38670648914238,27.532474517822266,177822000,0.0,0.0
2015-07-28 00:00:00-04:00,27.669260025024414,27.788119527889297,27.483125109347384,27.669260025024414,134472400,0.0,0.0
2015-07-29 00:00:00-04:00,27.6176829647422,27.696173803367067,27.420332615088867,27.58180046081543,148046800,0.0,0.0
2015-07-30 00:00:00-04:00,27.431544850563416,27.487609976705915,27.294745805897968,27.442758560180664,134513200,0.0,0.0
2015-07-31 00:00:00-04:00,27.49434224490866,27.50331287195031,27.115343090488782,27.202804565429688,171540000,0.0,0.0
2015-08-03 00:00:00-04:00,27.24765327198211,27.48761196075328,26.355095646541358,26.561416625976562,279904000,0.0,0.0
2015-08-04 00:00:00-04:00,26.332670597880302,26.3954632715135,25.3975046134744,25.709226608276367,496554400,0.0,0.0
2015-08-05 00:00:00-04:00,25.33022791927526,26.337159000050413,25.139606797874173,25.879667282104492,397250400,0.0,0.0
2015-08-06 00:00:00-04:00,26.12521608802686,26.24461190151116,25.708456500286978,25.935983657836914,211612000,0.13,0.0
2015-08-07 00:00:00-04:00,25.8120744603514,26.188284238642606,25.79405200279207,26.023832321166992,154681600,0.0,0.0
2015-08-10 00:00:00-04:00,26.25136948728456,27.03082297860559,26.25136948728456,26.969999313354492,219806400,0.0,0.0
2015-08-11 00:00:00-04:00,26.539718880013126,26.62307147387288,25.530485116695104,25.5665283203125,388331200,0.0,0.0
2015-08-12 00:00:00-04:00,25.350263436151085,26.001309794034654,24.696963840987525,25.96076011657715,404870000,0.0,0.0
2015-08-13 00:00:00-04:00,26.1409839860143,26.22208334930202,25.80307054522102,25.940488815307617,194143200,0.0,0.0
2015-08-14 00:00:00-04:00,25.753511040356475,26.201809081746294,25.683676142096857,26.122962951660156,171718000,0.0,0.0
2015-08-17 00:00:00-04:00,26.140987837067737,26.503681787781417,26.01933877421499,26.39329719543457,163538800,0.0,0.0
2015-08-18 00:00:00-04:00,26.22884060805059,26.456369466382146,26.13422525977209,26.244609832763672,138242800,0.0,0.0
2015-08-19 00:00:00-04:00,26.154502343924918,26.24911770342962,25.834611336808948,25.908952713012695,193146000,0.0,0.0
2015-08-20 00:00:00-04:00,25.699442553067744,25.760266212838385,25.147516265487795,25.37729835510254,274006400,0.0,0.0
2015-08-21 00:00:00-04:00,24.87718425467186,25.208339657379128,23.80036717560769,23.82514762878418,513102000,0.0,0.0
2015-08-24 00:00:00-04:00,21.371897320238247,24.509986574734764,20.725355713481914,23.23042106628418,648825200,0.0,0.0
2015-08-25 00:00:00-04:00,25.030372291118642,25.030372291118642,23.316024821346478,23.37009048461914,414406400,0.0,0.0
2015-08-26 00:00:00-04:00,24.12476928256331,24.755541809634824,23.66520845476525,24.710487365722656,387098400,0.0,0.0
2015-08-27 00:00:00-04:00,25.282684687177554,25.510211835785952,24.784824032878664,25.43812370300293,338464400,0.0,0.0
2015-08-28 00:00:00-04:00,25.269165528656025,25.525979594358386,25.127242508783635,25.521474838256836,212657600,0.0,0.0
2015-08-31 00:00:00-04:00,25.23762856965074,25.80081764500211,25.230870575741193,25.402080535888672,224917200,0.0,0.0
2015-09-01 00:00:00-04:00,24.814109108721976,25.20383495662123,24.18558994238257,24.26668930053711,307383600,0.0,0.0
2015-09-02 00:00:00-04:00,24.832136451446193,25.307466506958008,24.584331853532195,25.307466506958008,247555200,0.0,0.0
2015-09-03 00:00:00-04:00,25.341255498902857,25.406585638780662,24.789330885017392,24.863672256469727,212935600,0.0,0.0
2015-09-04 00:00:00-04:00,24.548284054092843,24.881691001982006,24.44465747738586,24.61586570739746,199985200,0.0,0.0
2015-09-08 00:00:00-04:00,25.174554951409906,25.357027685632065,24.852410689546993,25.300708770751953,219374400,0.0,0.0
2015-09-09 00:00:00-04:00,25.627358864892383,25.685929297421087,24.728507768495984,24.81411361694336,340043200,0.0,0.0
2015-09-10 00:00:00-04:00,24.84113934942549,25.51921937830405,24.75778847843188,25.35927391052246,251571200,0.0,0.0
2015-09-11 00:00:00-04:00,25.18355890732634,25.72872543334961,25.176800914488126,25.72872543334961,199662000,0.0,0.0
2015-09-14 00:00:00-04:00,26.26263684771809,26.332471752308543,25.875162437635133,25.97653579711914,233453600,0.0,0.0
2015-09-15 00:00:00-04:00,26.116208866048236,26.251373926241524,25.77604211823349,26.19505500793457,173364800,0.0,0.0
2015-09-16 00:00:00-04:00,26.188297412939963,26.253627565420437,26.005824664826346,26.224342346191406,148694000,0.0,0.0
2015-09-17 00:00:00-04:00,26.055381503448316,26.24235897954354,25.618346209241246,25.663400650024414,256450400,0.0,0.0
2015-09-18 00:00:00-04:00,25.278182381646005,25.749009419293746,25.201589479868858,25.557523727416992,297141200,0.0,0.0
2015-09-21 00:00:00-04:00,25.60708150433295,25.990051122337004,25.604829985416206,25.95400619506836,200888000,0.0,0.0
2015-09-22 00:00:00-04:00,25.54175435794482,25.721975577988893,25.348017147948372,25.546260833740234,201384800,0.0,0.0
2015-09-23 00:00:00-04:00,25.59806689356222,25.843618201695993,25.52372724863778,25.753507614135742,143026800,0.0,0.0
2015-09-24 00:00:00-04:00,25.512462105958356,26.019332214023756,25.314220193541814,25.906694412231445,200878000,0.0,0.0
2015-09-25 00:00:00-04:00,26.23110113222713,26.287420053092465,25.685932672025732,25.841373443603516,224607600,0.0,0.0
2015-09-28 00:00:00-04:00,25.647628106447414,25.809826822233777,25.32999038696289,25.32999038696289,208436000,0.0,0.0
2015-09-29 00:00:00-04:00,25.417849733800466,25.571037230879273,24.298229578216393,24.568559646606445,293461600,0.0,0.0
2015-09-30 00:00:00-04:00,24.818617271641646,25.127245522468844,24.494221513209634,24.847904205322266,265892000,0.0,0.0
2015-10-01 00:00:00-04:00,24.570816025110002,24.69471832487898,24.174330384566158,24.685707092285156,255716400,0.0,0.0
2015-10-02 00:00:00-04:00,24.332026394502744,25.007853426627417,24.228399789156338,24.865928649902344,232079200,0.0,0.0
2015-10-05 00:00:00-04:00,24.753285298438104,25.088947220448052,24.570812590392187,24.95603370666504,208258800,0.0,0.0
2015-10-06 00:00:00-04:00,24.92224241867681,25.17229850638232,24.728505238675844,25.075429916381836,192787200,0.0,0.0
2015-10-07 00:00:00-04:00,25.172298102534885,25.179056096356344,24.6474071973742,24.95603370666504,187062400,0.0,0.0
2015-10-08 00:00:00-04:00,24.82312338972107,24.82312338972107,24.377076865061447,24.667682647705078,247918400,0.0,0.0
2015-10-09 00:00:00-04:00,24.780317230924524,25.29394534944359,24.665426187976884,25.257902145385742,211064400,0.0,0.0
2015-10-12 00:00:00-04:00,25.395326841586918,25.399831598717086,25.104721023258,25.140764236450195,121868800,0.0,0.0
2015-10-13 00:00:00-04:00,24.965045593303486,25.332244256546574,24.933507142164405,25.183563232421875,132197200,0.0,0.0
2015-10-14 00:00:00-04:00,25.070921424837714,25.122733849725346,24.681193885350055,24.82762336730957,177849600,0.0,0.0
2015-10-15 00:00:00-04:00,24.989822994294745,25.253395040316168,24.890701177856,25.199329376220703,150694000,0.0,0.0
2015-10-16 00:00:00-04:00,25.181308042824874,25.230868953263432,24.8997135232572,25.014604568481445,156930400,0.0,0.0
2015-10-19 00:00:00-04:00,24.96054134817052,25.174552516529044,24.805100608146226,25.170047760009766,119036800,0.0,0.0
2015-10-20 00:00:00-04:00,25.082180827840748,25.71971109552837,24.96503828912824,25.629600524902344,195871200,0.0,0.0
2015-10-21 00:00:00-04:00,25.681423155681426,26.037359082085523,25.613839775679775,25.627357482910156,167180800,0.0,0.0
2015-10-22 00:00:00-04:00,25.75576083523572,26.019332885742188,25.703946688838375,26.019332885742188,166616400,0.0,0.0
2015-10-23 00:00:00-04:00,26.28966572288069,26.859614518944007,26.20631483852487,26.825822830200195,237467600,0.0,0.0
2015-10-26 00:00:00-04:00,26.600550602498927,26.611813354377695,25.888678685031568,25.969778060913086,265335200,0.0,0.0
2015-10-27 00:00:00-04:00,25.99680657804078,26.253620644244485,25.679167132689763,25.805322647094727,279537600,0.0,0.0
2015-10-28 00:00:00-04:00,26.34147584249383,26.87537963051059,26.14548545275482,26.868619918823242,342205600,0.0,0.0
2015-10-29 00:00:00-04:00,26.740218603329627,27.188518378200193,26.64335000640024,27.15247344970703,204909200,0.0,0.0
2015-10-30 00:00:00-04:00,27.25610477956831,27.307918943606012,26.909180016733732,26.92044448852539,197461200,0.0,0.0
2015-11-02 00:00:00-05:00,27.21329458318401,27.33944837575756,26.945216055248697,27.298898696899414,128813200,0.0,0.0
2015-11-03 00:00:00-05:00,27.211041618757704,27.81928508901413,27.190765919767003,27.612031936645508,182076000,0.0,0.0
2015-11-04 00:00:00-05:00,27.738190091767454,27.893630839842178,27.398025098650983,27.48362922668457,179544400,0.0,0.0
2015-11-05 00:00:00-05:00,27.5673368105555,27.757379260931657,27.18951651861595,27.35693359375,158210800,0.13,0.0
2015-11-06 00:00:00-05:00,27.399917804621726,27.558285063713978,27.28906072325715,27.38860511779785,132169200,0.0,0.0
2015-11-09 00:00:00-05:00,27.365983455450053,27.55828706289065,27.16010600369504,27.27775001525879,135485600,0.0,0.0
2015-11-10 00:00:00-05:00,26.447449711861307,26.71215003121332,26.257407261967753,26.41803741455078,236511600,0.0,0.0
2015-11-11 00:00:00-05:00,26.327545408514624,26.56509633666233,26.065106220000256,26.268722534179688,180872000,0.0,0.0
2015-11-12 00:00:00-05:00,26.302660288852707,26.4293541240121,26.16465376437949,26.180490493774414,130102400,0.0,0.0
2015-11-13 00:00:00-05:00,26.062840747737887,26.14655014804912,25.39995764558877,25.415794372558594,183249600,0.0,0.0
2015-11-16 00:00:00-05:00,25.19860821017538,25.84565468744489,25.112637639642543,25.832080841064453,152426800,0.0,0.0
2015-11-17 00:00:00-05:00,25.999492255510937,26.028904551001,25.63750871392068,25.72121810913086,110467600,0.0,0.0
2015-11-18 00:00:00-05:00,26.189533964920045,26.580928065036172,26.130711101650345,26.535680770874023,186698800,0.0,0.0
2015-11-19 00:00:00-05:00,26.61486645220546,27.092232864564693,26.415775926027784,26.872779846191406,173183200,0.0,0.0
2015-11-20 00:00:00-05:00,26.967799735358497,27.130692765780022,26.88861610281296,26.99042510986328,137148400,0.0,0.0
2015-11-23 00:00:00-05:00,26.983635364282005,27.087707249764325,26.54699223563609,26.639751434326172,129930000,0.0,0.0
2015-11-24 00:00:00-05:00,26.544733926457408,27.00173786906148,26.497223743766426,26.895404815673828,171212800,0.0,0.0
2015-11-25 00:00:00-05:00,26.970059553499645,26.974585318315846,26.678209861502012,26.703096389770508,85553200,0.0,0.0
2015-11-27 00:00:00-05:00,26.76191813194512,26.789067541487604,26.60581204770438,26.653322219848633,52185600,0.0,0.0
2015-11-30 00:00:00-05:00,26.694049398330883,27.015311417256978,26.63975229733123,26.764184951782227,156721200,0.0,0.0
2015-12-01 00:00:00-05:00,26.865996254353384,26.879570100117174,26.438402852054224,26.5469970703125,139409600,0.0,0.0
2015-12-02 00:00:00-05:00,26.546992268155392,26.72119797895672,26.261931202237406,26.307178497314453,133546400,0.0,0.0
2015-12-03 00:00:00-05:00,26.36826479749161,26.42256189793782,25.841125341024956,26.06283950805664,166278000,0.0,0.0
2015-12-04 00:00:00-05:00,26.083199757172093,26.97910960484569,26.042476503819948,26.929336547851562,231108000,0.0,0.0
2015-12-07 00:00:00-05:00,26.91802780112242,27.117118319395093,26.65332576953224,26.759658813476562,128336800,0.0,0.0
2015-12-08 00:00:00-05:00,26.587718259414373,26.8320578205441,26.438400789439882,26.748350143432617,137238000,0.0,0.0
2015-12-09 00:00:00-05:00,26.614863674717466,26.626176360987092,26.035690040043193,26.157859802246094,185445600,0.0,0.0
2015-12-10 00:00:00-05:00,26.25288465421021,26.456500959459223,26.132977753917423,26.28229522705078,116850800,0.0,0.0
2015-12-11 00:00:00-05:00,26.06057769669181,26.10582499158112,25.531175370903846,25.6058349609375,187544800,0.0,0.0
2015-12-14 00:00:00-05:00,25.379602744323183,25.49272274198444,24.838889293588295,25.44747543334961,257274800,0.0,0.0
2015-12-15 00:00:00-05:00,25.32529854031429,25.519865019919344,24.965576150877517,24.997249603271484,213292400,0.0,0.0
2015-12-16 00:00:00-05:00,25.12846638440405,25.336606684445236,24.61490255533471,25.189550399780273,224954000,0.0,0.0
2015-12-17 00:00:00-05:00,25.343394108517348,25.395430047597255,24.65562629699707,24.65562629699707,179091200,0.0,0.0
2015-12-18 00:00:00-05:00,24.639792337300673,24.777797110715454,23.93844715259232,23.98822021484375,385813200,0.0,0.0
2015-12-21 00:00:00-05:00,24.271018780040926,24.291381270767182,23.88414871697845,24.282331466674805,190362400,0.0,0.0
2015-12-22 00:00:00-05:00,24.298166867933446,24.370563570652795,24.08323791612002,24.259706497192383,131157600,0.0,0.0
2015-12-23 00:00:00-05:00,24.268757973132043,24.626217498021944,24.252921246134328,24.57192039489746,130629600,0.0,0.0
2015-12-24 00:00:00-05:00,24.66015162530188,24.66015162530188,24.422599015546123,24.440698623657227,54281600,0.0,0.0
2015-12-28 00:00:00-05:00,24.34114653507622,24.363771902702695,24.022149219206796,24.166942596435547,106816800,0.0,0.0
2015-12-29 00:00:00-05:00,24.198622999351244,24.757435909404915,24.175999351291413,24.601329803466797,123724800,0.0,0.0
2015-12-30 00:00:00-05:00,24.56513021811212,24.59227790304065,24.248393994048666,24.280067443847656,100855200,0.0,0.0
2015-12-31 00:00:00-05:00,24.20994011153192,24.214464151541314,23.714474015913527,23.81402015686035,163649200,0.0,0.0
2016-01-04 00:00:00-05:00,23.21447662220591,23.838899238789512,23.07647014306835,23.834373474121094,270597600,0.0,0.0
2016-01-05 00:00:00-05:00,23.924872088233865,23.947495735537558,23.169231566633837,23.237102508544922,223164000,0.0,0.0
2016-01-06 00:00:00-05:00,22.75068091095478,23.160176251834244,22.594576573450734,22.7823543548584,273829600,0.0,0.0
2016-01-07 00:00:00-05:00,22.325364451152172,22.653411778092313,21.816324424198932,21.82084846496582,324377600,0.0,0.0
2016-01-08 00:00:00-05:00,22.29594831812926,22.422642140940482,21.890978590416097,21.93622589111328,283192000,0.0,0.0
2016-01-11 00:00:00-05:00,22.39096610425806,22.411326869402668,22.022193914395793,22.291419982910156,198957600,0.0,0.0
2016-01-12 00:00:00-05:00,22.748430758930084,22.78010421815485,22.361558872832877,22.614948272705078,196616800,0.0,0.0
2016-01-13 00:00:00-05:00,22.696391414550362,22.893220789831734,22.013147534066185,22.03350830078125,249758400,0.0,0.0
2016-01-14 00:00:00-05:00,22.162466149593634,22.732591812182573,21.66021316505182,22.515399932861328,252680400,0.0,0.0
2016-01-15 00:00:00-05:00,21.764282446911434,22.105905253885545,21.574241717886682,21.974685668945312,319335600,0.0,0.0
2016-01-19 00:00:00-05:00,22.264270833377413,22.31856792960295,21.60591185310772,21.868350982666016,212350800,0.0,0.0
2016-01-20 00:00:00-05:00,21.515416277343235,22.214498535192835,21.135333138627338,21.897762298583984,289337600,0.0,0.0
2016-01-21 00:00:00-05:00,21.958846387508764,22.14436305543964,21.479218855141625,21.78690528869629,208646000,0.0,0.0
2016-01-22 00:00:00-05:00,22.314041903123197,22.954301268454177,22.25522076876574,22.94525146484375,263202000,0.0,0.0
2016-01-25 00:00:00-05:00,22.967880831467927,22.97014371445254,22.44526705683098,22.497303009033203,207178000,0.0,0.0
2016-01-26 00:00:00-05:00,22.60815696057469,22.823084210172762,22.187350539908493,22.62173080444336,300308000,0.0,0.0
2016-01-27 00:00:00-05:00,21.72807933592413,21.861560043081425,21.117230594660068,21.135330200195312,533478800,0.0,0.0
2016-01-28 00:00:00-05:00,21.219040077507753,21.384194235177628,20.902303877526773,21.286911010742188,222715200,0.0,0.0
2016-01-29 00:00:00-05:00,21.445286838883526,22.022197723388672,21.34574070031797,22.022197723388672,257666000,0.0,0.0
2016-02-01 00:00:00-05:00,21.825364500838802,21.879661596204325,21.583287864995317,21.816314697265625,163774000,0.0,0.0
2016-02-02 00:00:00-05:00,21.5878150542907,21.72808444103568,21.32990165607242,21.375150680541992,149428800,0.0,0.0
2016-02-03 00:00:00-05:00,21.49278855918625,21.909069109080566,21.28464828423909,21.7982120513916,183857200,0.0,0.0
2016-02-04 00:00:00-05:00,21.8050402764802,22.139417864836332,21.65263742893168,21.973365783691406,185886800,0.13,0.0
2016-02-05 00:00:00-05:00,21.95517026768687,22.046157647643817,21.31143832907331,21.38650131225586,185672400,0.0,0.0
2016-02-08 00:00:00-05:00,21.184052323567805,21.768643858114547,21.16358107706259,21.611692428588867,216085600,0.0,0.0
2016-02-09 00:00:00-05:00,21.447916801595916,21.82323862900009,21.36602833978265,21.60714340209961,177324800,0.0,0.0
2016-02-10 00:00:00-05:00,21.818688841003876,21.916499965266436,21.40469793410092,21.44336700439453,169374400,0.0,0.0
2016-02-11 00:00:00-05:00,21.334189878182585,21.54573484996756,21.0612276725734,21.313716888427734,200298800,0.0,0.0
2016-02-12 00:00:00-05:00,21.425165640741696,21.495680014549343,21.15675390553398,21.379671096801758,161405600,0.0,0.0
2016-02-16 00:00:00-05:00,21.613965781858678,22.030231813794398,21.520704989026992,21.982463836669922,196231600,0.0,0.0
2016-02-17 00:00:00-05:00,21.98928196672391,22.339582111566806,21.870999634845163,22.319110870361328,179452800,0.0,0.0
2016-02-18 00:00:00-05:00,22.482889606555805,22.49426367711747,21.857353905333543,21.896024703979492,156084000,0.0,0.0
2016-02-19 00:00:00-05:00,21.836886501635863,22.009762339030296,21.791393682266715,21.845985412597656,141496800,0.0,0.0
2016-02-22 00:00:00-05:00,21.907401429223263,22.041608199899244,21.818689214471288,22.037057876586914,137123200,0.0,0.0
2016-02-23 00:00:00-05:00,21.927873516242805,21.950619925554385,21.507058869939307,21.538904190063477,127770400,0.0,0.0
2016-02-24 00:00:00-05:00,21.377409829505787,21.923330783760296,21.227280352277525,21.85964012145996,145022800,0.0,0.0
2016-02-25 00:00:00-05:00,21.848261942703175,22.009763717651367,21.666287182948636,22.009763717651367,110330800,0.0,0.0
2016-02-26 00:00:00-05:00,22.109840696929485,22.29636398081136,21.968811955115953,22.04387664794922,115964400,0.0,0.0
2016-02-29 00:00:00-05:00,22.032504511790318,22.3441356444047,21.984736540006708,21.99383544921875,140865200,0.0,0.0
2016-03-01 00:00:00-05:00,22.212207441096844,22.92190511314257,22.159889139033083,22.867313385009766,201628400,0.0,0.0
2016-03-02 00:00:00-05:00,22.8627666658433,22.949203720404107,22.664869248959473,22.9173583984375,132678400,0.0,0.0
2016-03-03 00:00:00-05:00,22.878691423245936,23.1357291842264,22.849119524824435,23.087961196899414,147822800,0.0,0.0
